X,Y,OBJECTID,StopID,NextRide,Location,Juris,Shelter,Bench,TrashCan,BusBay,BikeRack,WaterFountain,PublicArt,ADA,Bathroom,Lighting,Em_Call,Info_Display,Type_,DateUpdated,Sidewalk,Photo,ATIS_ID,Direction,Long,Lat,Routes
-111.789647616601,33.36524274031,107,2889,16191,GILBERT RD & GUADALUPE RD,Gilbert,1,2,1,Yes,0,No,No,Yes,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7308/16496678222_d00f99f502_o.jpg,2903,Northbound,-111.789647616601,33.36524274031,136 | 531
-111.788080823019,33.4336044827446,108,4602,16260,GILBERT RD & FAIRFIELD ST,Mesa,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7402/16311750607_f63fcbf924_o.jpg,4616,Southbound,-111.788080823019,33.4336044827446,136
-111.789357193532,33.3355667412105,109,6180,16184,WARNER RD & GILBERT RD,Gilbert,1,1,1,No,0,No,No,Yes,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7358/16311400269_6eac60f53d_o.jpg,6194,Westbound,-111.789357193532,33.3355667412105,136
-111.787910769799,33.4234034739444,110,2895,16206,GILBERT RD & UNIVERSITY DR,Mesa,1,2,1,Yes,2,No,No,Yes,No,No,No,Yes,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7445/16496678172_b5a82d177f_o.jpg,2909,Northbound,-111.787910769799,33.4234034739444,136
-111.684318827429,33.4477847752929,111,4722,16746,POWER RD & INGLEWOOD ST,Mesa,0,0,0,No,0,No,No,Yes,No,No,No,No,Standard,1541147907453,Yes,https://farm9.staticflickr.com/8570/16496672422_b41f4edbe6_o.jpg,4736,Southbound,-111.684318827429,33.4477847752929,184
-111.789499986744,33.2959740530301,112,9110,10038,S GILBERT RD & E FAIRVIEW ST,Gilbert,1,2,1,No,0,No,No,Yes,No,Yes,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7368/16471666166_6e1032230d_o.jpg,11510,Northbound,-111.789499986744,33.2959740530301,136
-111.684241388014,33.4235421539109,113,3032,16738,POWER RD & UNIVERSITY DR,Mesa,1,1,1,Yes,2,No,No,Yes,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7397/15877540093_f09b6ebea6_o.jpg,3046,Northbound,-111.684241388014,33.4235421539109,184
-111.684944639899,33.3935519559004,114,5220,12579,POWER RD & SOUTHERN AVE,Mesa,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7372/16311403119_6a5104d57e_o.jpg,5234,Southbound,-111.684944639899,33.3935519559004,40 | 45 | 61 | 184
-111.789968268926,33.3204406130348,115,5103,16289,GILBERT RD & RAY RD,Gilbert,1,2,1,No,0,No,No,Yes,No,Yes,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7389/15875117994_dee7006117_o.jpg,5117,Southbound,-111.789968268926,33.3204406130348,136
-111.805147188477,33.4299813204818,116,3100,16098,STAPLEY DR & 8TH ST,Mesa,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7400/16471660076_0bdb7958a9_o.jpg,3114,Northbound,-111.805147188477,33.4299813204818,128
-111.787415604502,33.4562508184892,117,9145,18233,N GILBERT RD & E LOCKWOOD ST,Mesa,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7379/16311735227_0615fa3fd0_o.jpg,11645,Northbound,-111.787415604502,33.4562508184892,136
-111.787882637671,33.4304123897902,119,2885,16208,GILBERT RD & ADOBE ST,Mesa,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7354/15875125194_6ea5b65b42_o.jpg,2899,Northbound,-111.787882637671,33.4304123897902,136
-111.788533789377,33.3928630228436,120,5097,16272,GILBERT RD & SOUTHERN AVE,Mesa,1,2,1,Yes,0,No,No,Yes,No,Yes,No,Yes,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7302/15875118174_3111d9b564_o.jpg,5111,Southbound,-111.788533789377,33.3928630228436,136
-111.683338966532,33.4709359974428,121,9090,18250,POWER RD PARK AND RIDE,Mesa,3,5,5,Yes,5,Yes,No,Yes,No,Yes,Yes,Yes,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7312/16496658102_0e4177d94e_o.jpg,11460,Other,-111.683338966532,33.4709359974428,184 | 535
-111.792622036091,33.355269996384,122,8042,17443,GILBERT PARK AND RIDE EB STOP,Gilbert,5,5,5,No,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Park and Ride,1541147907453,Yes,https://farm8.staticflickr.com/7412/16311740217_57a55f50b3_o.jpg,9830,Other,-111.792622036091,33.355269996384,531
-111.789630316823,33.3617838349961,123,2894,16190,GILBERT RD & OLIVE AVE,Gilbert,1,2,1,No,0,No,No,Yes,No,Yes,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7609/16759986968_c51d4ef9a2_o.jpg,2908,Northbound,-111.789630316823,33.3617838349961,136
-111.78976777896,33.346048138556,124,5102,16282,GILBERT RD & PALO VERDE ST,Gilbert,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7329/16309928148_29aeae046e_o.jpg,5116,Southbound,-111.78976777896,33.346048138556,136
-111.788090741445,33.3942479785644,125,3368,16198,GILBERT RD & SOUTHERN AVE,Mesa,1,2,1,No,0,No,No,Yes,No,Yes,No,Yes,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7398/16311384349_e6e9ca91ac_o.jpg,3382,Northbound,-111.788090741445,33.3942479785644,136
-111.788592141466,33.3785148535962,126,4598,16275,GILBERT RD & BASELINE RD,Gilbert,1,2,1,Yes,0,No,No,Yes,No,Yes,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7363/16309951878_941f786c43_o.jpg,4612,Southbound,-111.788592141466,33.3785148535962,136 | 531
-111.685008457925,33.3908536003666,127,5222,12580,POWER RD & HAMPTON AVE,Mesa,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7295/16309949088_941cc5d935_o.jpg,5236,Southbound,-111.685008457925,33.3908536003666,40 | 45 | 61 | 184
-111.789496259528,33.3070881957301,128,3369,16177,GILBERT RD & WILLIAMS FIELD RD,Gilbert,1,2,1,Yes,0,No,No,Yes,No,Yes,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7375/16495919611_056a28565b_o.jpg,3383,Northbound,-111.789496259528,33.3070881957301,136
-111.788252797148,33.4264384387506,129,4600,16262,GILBERT RD & DECATUR ST,Mesa,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7371/15875119864_716d87b6f4_o.jpg,4614,Southbound,-111.788252797148,33.4264384387506,136
-111.684665409199,33.4185909706987,130,4719,16751,POWER RD & ALBANY ST,Mesa,0,1,1,No,0,No,No,Yes,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7396/16311382999_9bbcf15b70_o.jpg,4733,Southbound,-111.684665409199,33.4185909706987,184
-111.827461970062,33.4295319021242,133,9587,16497,8TH ST- FITCH PARK,Mesa,1,2,1,No,2,No,No,Yes,No,No,No,No,Standard,1541147907453,Yes,https://farm9.staticflickr.com/8711/16327543833_3434270ff5_o.jpg,,Eastbound,-111.827461970062,33.4295319021242,120 | BUZZ
-111.798532895951,33.4513500164297,134,9588,16867,BARKLEY & MCKELLIPS,Mesa,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7442/15875102414_b820f52196_o.jpg,,Southbound,-111.798532895951,33.4513500164297,128
-111.684356990038,33.4443673290144,136,9590,16920,POWER RD & MCLELLAN RD,Mesa,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7449/16311722587_2f39e8f736_o.jpg,,Southbound,-111.684356990038,33.4443673290144,184
-111.684009177175,33.4441396253463,138,9591,16912,POWER RD & MCLELLAN RD,Mesa,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7453/15877517513_f5c015219d_o.jpg,,Northbound,-111.684009177175,33.4441396253463,184
-111.785597601105,33.3348940449518,139,5055,16285,CIVIC CENTER DR & WARNER RD,Gilbert,1,2,1,Yes,0,No,No,Yes,No,Yes,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7281/16311749777_11a9df33e2_o.jpg,5069,Southbound,-111.785597601105,33.3348940449518,136
-111.805142951473,33.4372927954465,140,3101,16100,STAPLEY DR & BROWN RD,Mesa,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7403/16309956888_7c0fc07d27_o.jpg,3115,Northbound,-111.805142951473,33.4372927954465,128
-111.787929126188,33.439892054782,141,4603,16241,GILBERT RD & GRANDVIEW ST,Mesa,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1541147907453,,https://farm8.staticflickr.com/7373/16311405619_f9e55732b4_o.jpg,4617,Southbound,-111.787929126188,33.439892054782,136
-111.789880496994,33.3720337524504,142,2890,16193,GILBERT RD & HOUSTON AVE,Gilbert,1,1,1,No,0,No,No,Yes,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7335/16309957388_e9f1b92c24_o.jpg,2904,Northbound,-111.789880496994,33.3720337524504,136 | 531
-111.684489115066,33.43674964071,143,4721,16747,POWER RD & BROWN RD,Mesa,0,0,0,No,0,No,No,Yes,No,No,No,No,Standard,1541147907453,Yes,https://farm9.staticflickr.com/8594/16497679545_f66d7415b5_o.jpg,4735,Southbound,-111.684489115066,33.43674964071,184
-111.787885599374,33.4440932291909,144,4609,16240,GILBERT RD & MCLELLAN RD,Mesa,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7456/16309951708_95cee05ea9_o.jpg,4623,Southbound,-111.787885599374,33.4440932291909,136
-111.684834616751,33.3986279493442,145,5218,12578,POWER RD & VIA ROSSMOOR BLVD,Mesa,0,1,1,No,0,No,No,Yes,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7305/16310218740_ce0406d2bf_o.jpg,5232,Southbound,-111.684834616751,33.3986279493442,40 | 45 | 184
-111.787644479999,33.4442843016488,146,9143,18232,N GILBERT RD & E HALE ST,Mesa,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7321/16311735277_d20903808e_o.jpg,11643,Northbound,-111.787644479999,33.4442843016488,136
-111.788463396407,33.4114489009891,147,5088,16890,GILBERT RD & 2ND AVE,Mesa,0,0,0,No,0,No,No,Yes,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7305/16311404249_98e683bce8_o.jpg,5102,Southbound,-111.788463396407,33.4114489009891,136
-111.805166944892,33.4262055331939,148,3108,16097,STAPLEY DR & DOVER ST,Mesa,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7417/16497684345_3e0a4fb12c_o.jpg,3122,Northbound,-111.805166944892,33.4262055331939,128
-111.683924255272,33.4519950839146,149,9504,16743,MCKELLIPS & POWER RD,Mesa,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7299/16309934588_72920948e3_o.jpg,11435,Northbound,-111.683924255272,33.4519950839146,184
-111.789953700346,33.3151799903488,150,5101,16290,GILBERT RD & HARRISON ST,Gilbert,1,1,1,No,0,No,No,Yes,No,Yes,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7379/16311404029_dfd5842459_o.jpg,5115,Southbound,-111.789953700346,33.3151799903488,136
-111.789986709431,33.322177889551,151,9101,10039,S GILBERT RD & E RAY RD,Gilbert,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7394/16496657952_1750e155d0_o.jpg,11512,Southbound,-111.789986709431,33.322177889551,136
-111.789627809358,33.3602207951736,152,2891,16189,GILBERT RD & JUNIPER AVE,Gilbert,0,0,0,No,0,No,No,Yes,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7298/16495946461_baed8b5652_o.jpg,2905,Northbound,-111.789627809358,33.3602207951736,136
-111.789420045879,33.4589647190624,153,4605,18160,GILBERT RD & HERMOSA VISTA DR ,Mesa,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7304/16495941321_b3c8725e7c_o.jpg,11453,Southbound,-111.789420045879,33.4589647190624,136
-111.80518552938,33.4190690132876,154,3099,16095,STAPLEY DR & 2ND ST,Mesa,0,0,0,No,0,No,No,Yes,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7453/16497684425_3576c4127b_o.jpg,3113,Northbound,-111.80518552938,33.4190690132876,128
-111.788172869862,33.3840596010143,155,3371,16196,GILBERT RD & INVERNESS AVE,Mesa,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7418/16311754857_12f62282d4_o.jpg,3385,Northbound,-111.788172869862,33.3840596010143,136
-111.684155245942,33.4659058316972,156,8634,16987,POWER RD & MCDOWELL RD,Mesa,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7358/16496661032_66b588c01f_o.jpg,10926,Southbound,-111.684155245942,33.4659058316972,184
-111.788502452358,33.4148395808063,157,5095,16266,GILBERT RD & MAIN ST,Mesa,1,2,1,No,0,No,No,Yes,No,Yes,No,Yes,Standard,1541147907453,Yes,https://farm9.staticflickr.com/8567/16496650242_2d9fa85c39_o.jpg,5109,Southbound,-111.788502452358,33.4148395808063,136
-111.684371739589,33.4510881180378,158,4723,16745,POWER RD & MCKELLIPS RD,Mesa,0,1,1,Yes,0,No,No,Yes,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7299/16309928518_bc8d8dcb88_o.jpg,4737,Southbound,-111.684371739589,33.4510881180378,184
-111.789881140145,33.3008232759536,159,5104,16292,GILBERT RD & LAURELWOOD DR,Maricopa County,0,1,0,No,0,No,No,Yes,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7302/16309928138_5be5555be5_o.jpg,5118,Southbound,-111.789881140145,33.3008232759536,136
-111.684229865352,33.4586984241168,160,9140,18301,N POWER RD & E HERMOSA VISTA DR,Mesa,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7413/16311378029_057a465970_o.jpg,11658,Southbound,-111.684229865352,33.4586984241168,184
-111.78959417747,33.3132574133472,161,9355,18416,S GILBERT RD & E GALVESTON ST,Gilbert,1,2,1,No,0,No,No,Yes,No,Yes,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7362/16311722867_88a64273b7_o.jpg,11929,Northbound,-111.78959417747,33.3132574133472,136
-111.804820143381,33.4484544331615,162,3104,16103,STAPLEY DR & JENSEN ST,Mesa,1,1,1,No,2,No,No,Yes,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7365/16311755477_f3c2510f79_o.jpg,3118,Northbound,-111.804820143381,33.4484544331615,128
-111.788389003835,33.3308206084809,163,5601,16287,PALM ST & GILBERT RD,Gilbert,1,1,1,Yes,0,No,No,Yes,No,Yes,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7393/16471677626_a3d0697d8d_o.jpg,5615,Westbound,-111.788389003835,33.3308206084809,136
-111.803846320715,33.4513379515187,164,533,16104,MCKELLIPS RD & STAPLEY DR,Mesa,0,1,1,Yes,0,No,No,Yes,No,No,No,No,Standard,1541147907453,Yes,https://farm5.staticflickr.com/4557/26516865739_e855ba95b3_o.jpg,549,Eastbound,-111.803846320715,33.4513379515187,128
-111.805299695773,33.3964931890655,165,3557,16089,STAPLEY DR & EMERALD AVE,Mesa,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7320/16311408669_f33f741fe2_o.jpg,3571,Northbound,-111.805299695773,33.3964931890655,128
-111.787442015164,33.4522291714083,166,9144,18162,N GILBERT RD & E MCKELLIPS RD,Mesa,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7326/16496657742_34d68cb48c_o.jpg,11644,Northbound,-111.787442015164,33.4522291714083,136
-111.786327472868,33.46750544193,167,9089,18251,GILBERT MCDOWELL PARK AND RIDE,Mesa,5,5,3,Yes,4,Yes,Yes,Yes,No,Yes,Yes,Yes,Park and Ride,1541147907453,Yes,https://farm8.staticflickr.com/7336/16471666256_d7cfe8d43a_o.jpg,11457,Other,-111.786327472868,33.46750544193,136 | 535
-111.805260547403,33.4008439216858,168,3555,16090,STAPLEY DR & 8TH AVE,Mesa,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7319/16309955528_a3e1eeb807_o.jpg,3569,Northbound,-111.805260547403,33.4008439216858,128
-111.677331155754,33.3096721718088,169,9433,18254,INNOVATION WAY N & S TWINING,Mesa,0,0,0,No,0,No,No,Yes,No,No,No,No,Standard,1541147907453,,https://farm9.staticflickr.com/8675/15877518213_dfeb70d51c_o.jpg,12041,Westbound,-111.677331155754,33.3096721718088,184
-111.66933406328,33.3080758056252,170,9503,18253,PHX-MESA GATEWAY AIRPORT,Mesa,0,0,0,No,0,No,No,Yes,No,No,No,No,Standard,1541147907453,,https://farm9.staticflickr.com/8745/16946299502_419c8ecfab_o.jpg,11723,Other,-111.66933406328,33.3080758056252,184
-111.788074157886,33.4368168157559,171,4599,16234,GILBERT RD & BROWN RD,Mesa,1,2,1,Yes,2,No,No,Yes,No,Yes,No,Yes,Standard,1541147907453,Yes,https://farm9.staticflickr.com/8582/16495918301_0fa1d5a687_o.jpg,4613,Southbound,-111.788074157886,33.4368168157559,136
-111.684707850241,33.4151964969918,172,5217,12575,POWER RD & MAIN ST,Mesa,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm9.staticflickr.com/8588/16496649902_3ba00410fd_o.jpg,5231,Southbound,-111.684707850241,33.4151964969918,40 | 184
-111.684176849295,33.4621614820938,173,9139,18300,N POWER RD & E MELROSE ST,Mesa,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7334/15877519163_ae0866ea31_o.jpg,11657,Southbound,-111.684176849295,33.4621614820938,184
-111.785308807934,33.3347105965056,175,1859,16183,CIVIC CENTER DR & WARNER RD,Gilbert,1,2,1,No,0,No,No,Yes,No,Yes,No,No,Standard,1541147907453,Yes,https://farm9.staticflickr.com/8631/16497688085_a5bde5ca12_o.jpg,1875,Northbound,-111.785308807934,33.3347105965056,136
-111.79037759388,33.3303064304062,176,9100,10035,S GILBERT RD & W CIVIC CENTER DR,Gilbert,1,2,1,No,0,No,No,Yes,No,Yes,No,No,Standard,1541147907453,Yes,https://farm9.staticflickr.com/8682/16310226890_27399e3c23_o.jpg,11511,Southbound,-111.79037759388,33.3303064304062,136
-111.670917720655,33.3104076542497,177,8981,16759,SOSSAMAN & TAHOE AV,Mesa,0,0,0,No,0,No,Yes,Yes,No,No,No,No,Standard,1541147907453,,https://farm9.staticflickr.com/8599/16309936098_3d71158a29_o.jpg,11408,Southbound,-111.670917720655,33.3104076542497,184
-111.68424368983,33.4271740536566,178,3028,16739,POWER RD & DECATUR ST,Mesa,1,2,1,No,2,No,No,Yes,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7359/16495919941_887b3d697f_o.jpg,3042,Northbound,-111.68424368983,33.4271740536566,184
-111.805066734122,33.4400425445464,179,3102,16101,STAPLEY DR & GRANDVIEW ST,Mesa,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7319/15877540013_aef93f456f_o.jpg,3116,Northbound,-111.805066734122,33.4400425445464,128
-111.789802033986,33.3564899075549,181,4595,16280,GILBERT RD & HEARNE WY,Gilbert,1,1,0,No,0,No,No,Yes,No,Yes,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7603/16991939081_299727f662_o.jpg,4609,Southbound,-111.789802033986,33.3564899075549,136
-111.789856544554,33.3424964594942,182,5100,16283,GILBERT RD & HACKAMORE AVE,Gilbert,1,1,1,No,0,No,No,Yes,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7409/15877511843_f1b9913c53_o.jpg,5114,Southbound,-111.789856544554,33.3424964594942,136
-111.788498751303,33.4004844173681,184,5090,16270,GILBERT RD & 8TH AVE,Mesa,1,2,1,No,0,No,No,Yes,No,No,No,Yes,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7318/16310241930_3a1c3000c4_o.jpg,5104,Southbound,-111.788498751303,33.4004844173681,136
-111.788509906086,33.3895954003221,185,5094,16273,GILBERT RD & HAMPTON AVE,Mesa,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7302/15877533723_63dd7a5873_o.jpg,5108,Southbound,-111.788509906086,33.3895954003221,136
-111.80505746253,33.4228180017271,186,3107,16096,STAPLEY DR & UNIVERSITY DR,Mesa,0,0,0,Yes,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7387/16496652132_b9110c0c9a_o.jpg,3121,Northbound,-111.80505746253,33.4228180017271,128
-111.788139418459,33.379593773756,187,3359,16195,GILBERT RD & BASELINE RD,Mesa,1,2,1,Yes,0,No,No,Yes,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7286/16495919691_91f20b4f59_o.jpg,3373,Northbound,-111.788139418459,33.379593773756,136
-111.788146391051,33.401188231067,188,3365,16199,GILBERT RD & PUEBLO AVE,Mesa,1,1,1,No,0,No,No,Yes,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7446/16471685416_dd6042605d_o.jpg,3379,Northbound,-111.788146391051,33.401188231067,136
-111.683907120938,33.4494119127513,189,3030,16742,POWER RD & JENSEN ST,Mesa,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7453/16310248350_651895025f_o.jpg,3044,Northbound,-111.683907120938,33.4494119127513,184
-111.789420735413,33.2779684080399,190,9102,16175,S GILBERT RD & E GERMANN RD,Gilbert,1,1,1,Yes,0,No,No,Yes,No,Yes,No,Yes,Standard,1541147907453,,https://farm8.staticflickr.com/7405/16311735477_fe7b1d5cd6_o.jpg,11458,Northbound,-111.789420735413,33.2779684080399,136
-111.789627414393,33.3276327704558,191,3355,16180,GILBERT RD & CYPRESS ST,Gilbert,1,2,1,No,0,No,No,Yes,No,Yes,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7425/16311755027_7215420b83_o.jpg,3369,Northbound,-111.789627414393,33.3276327704558,136
-111.675131282981,33.3126510824308,192,8894,16758,Sossaman & Avery,Mesa,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1541147907453,,https://farm8.staticflickr.com/7288/15877520483_6600dec344_o.jpg,11303,Southbound,-111.675131282981,33.3126510824308,184
-111.787783507393,33.4557129469234,193,4607,18161,GILBERT RD & E LOCKWOOD ST ,Mesa,0,0,0,No,0,No,No,No,No,No,No,No,Standard,1541147907453,Yes,https://farm8.staticflickr.com/7354/16310243330_73c69a0527_o.jpg,11454,Southbound,-111.787783507393,33.4557129469234,136
-111.789430799861,33.292609293362,194,9149,18235,S GILBERT RD & E PECOS RD,Gilbert,1,2,1,Yes,0,No,No,Yes,No,Yes,No,No,Standard,1541147907453,No,https://farm8.staticflickr.com/7388/16471665876_6abb9672ac_o.jpg,11639,Northbound,-111.789430799861,33.292609293362,136
-111.684500350427,33.3911238448355,195,3479,12583,POWER RD & HAMPTON AVE,Mesa,1,2,1,No,2,No,No,Yes,No,No,No,Yes,Standard,1541147907453,Yes,https://farm9.staticflickr.com/8612/16311384159_33baa849cf_o.jpg,3493,Northbound,-111.684500350427,33.3911238448355,40 | 45 | 61 | 184
