,StopID,Juris,Day_Category,Q2016_2,Q2016_3,Q2016_4,Q2017_1,Q2017_2,Q2017_3,Q2017_4,Q2018_12,Q2018_2,Q2018_3,Q42018,Q2019_1,Q2019_2,ComputedStreetAddress,ComputedCity,ComputedState,Zipcode
4353,7861,Phoenix,Weekend,2.0,2.0,2.0,1.0,1.0,3.0,4.0,2.0,0.0,3.0,0.0,0.0,1.0,8925 W MONTEROSA ST,Avondale,AZ,85037.0
4354,7862,Phoenix,Weekend,9.0,9.0,8.0,3.0,2.0,6.0,7.0,5.0,1.0,1.0,21.0,6.0,4.0,9112 W INDIAN SCHOOL RD,Avondale,AZ,85037.0
4355,7863,Phoenix,Weekend,2.0,2.0,2.0,1.0,0.0,2.0,8.0,1.0,2.0,0.0,1.0,1.0,1.0,,,,
4356,7864,Phoenix,Weekend,2.0,2.0,2.0,4.0,2.0,5.0,6.0,5.0,2.0,2.0,3.0,2.0,2.0,4030 N 84TH LN,Avondale,AZ,85037.0
4357,7865,Phoenix,Weekend,5.0,5.0,4.0,6.0,4.0,9.0,10.0,14.0,6.0,8.0,7.0,8.0,7.0,4024 N 86TH LN,Avondale,AZ,85037.0
4358,7866,Phoenix,Weekend,2.0,2.0,2.0,3.0,3.0,3.0,5.0,7.0,5.0,3.0,4.0,19.0,2.0,8846 W VALE DR,Avondale,AZ,85037.0
4359,7867,Phoenix,Weekend,4.0,4.0,4.0,6.0,5.0,11.0,11.0,17.0,8.0,8.0,8.0,10.0,18.0,9045 W INDIAN SCHOOL RD,Avondale,AZ,85037.0
4360,7869,Phoenix,Weekend,,,,,,,,,,,,,,2035 W ENCANTO BLVD,Avondale,AZ,85009.0
4361,7870,Phoenix,Weekend,,,,,,,,,,,,,,2102 W ENCANTO BLVD,Avondale,AZ,85009.0
4362,7871,Phoenix,Weekend,3.0,3.0,3.0,4.0,2.0,3.0,7.0,10.0,8.0,13.0,10.0,11.0,15.0,1025 N 51ST AVE,Phoenix,AZ,85043.0
4363,7872,Phoenix,Weekend,1.0,1.0,1.0,1.0,0.0,3.0,6.0,4.0,2.0,2.0,2.0,2.0,2.0,1525 N 51ST AVE,Phoenix,AZ,85043.0
4364,7873,Phoenix,Weekend,10.0,10.0,9.0,14.0,8.0,21.0,29.0,40.0,38.0,54.0,57.0,54.0,51.0,1532 N 51ST AVE,Phoenix,AZ,85043.0
4365,7874,Phoenix,Weekend,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,5.0,8.0,5.0,5.0,9.0,1230 N 51ST AVE,Phoenix,AZ,85043.0
4366,7875,Phoenix,Weekend,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1745 W DEER VALLEY RD,Cave Creek,AZ,85027.0
4367,7878,Phoenix,Weekend,,,,,,,0.0,,0.0,,0.0,,,1550 W DEER VALLEY RD,Cave Creek,AZ,85027.0
4368,7879,Phoenix,Weekend,9.0,9.0,8.0,10.0,7.0,10.0,14.0,19.0,8.0,13.0,12.0,9.0,10.0,7858 S 35TH AVE,Gila Crossing,AZ,85339.0
4369,7880,Phoenix,Weekend,4.0,4.0,3.0,5.0,3.0,6.0,6.0,5.0,4.0,5.0,5.0,5.0,4.0,7858 S 35TH AVE,Gila Crossing,AZ,85339.0
4370,7925,Phoenix,Weekend,5.0,5.0,4.0,8.0,4.0,11.0,10.0,14.0,9.0,8.0,7.0,6.0,7.0,5050 W CAMPBELL AVE,Glendale,AZ,85031.0
4371,7926,Phoenix,Weekend,1.0,1.0,0.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,4715 N 51ST AVE,Glendale,AZ,85031.0
4372,7927,Phoenix,Weekend,2.0,2.0,1.0,0.0,0.0,0.0,,,0.0,5.0,6.0,5.0,6.0,3447 W SAINT KATERI DR,Phoenix,AZ,85041.0
4373,7928,Phoenix,Weekend,11.0,11.0,10.0,13.0,7.0,15.0,16.0,19.0,9.0,9.0,12.0,9.0,9.0,3502 W CINNABAR AVE,Glendale,AZ,85051.0
4374,7935,Phoenix,Weekend,,,,,,,,,,,,,,2809 E LIBERTY LN,Phoenix,AZ,85048.0
4375,7936,Phoenix,Weekend,,,,,,,,,,,,,,2620 E LIBERTY LN,Phoenix,AZ,85048.0
4376,7937,Phoenix,Weekend,,,,,,,,,,,,,,13612 S 36TH ST,Chandler,AZ,85044.0
4377,7940,Phoenix,Weekend,2.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,7544 S 37TH LN,Phoenix,AZ,85041.0
4378,7942,Phoenix,Weekend,2.0,2.0,2.0,5.0,3.0,3.0,4.0,6.0,3.0,7.0,12.0,4.0,4.0,3041 W BASELINE RD,Gila Crossing,AZ,85339.0
4379,7946,Phoenix,Weekend,,,,,,,,,,,,,,1101 W JEFFERSON ST,Phoenix,AZ,85007.0
4380,7947,Phoenix,Weekend,,,,,,,,,,,,,,1110 W WASHINGTON ST,Phoenix,AZ,85007.0
4381,7948,Phoenix,Weekend,,,,,,,,,,,,,,16403 S 47TH PL,Phoenix,AZ,85048.0
4382,7949,Phoenix,Weekend,,,,,,,,,,,,,,17010 S 48TH ST,Phoenix,AZ,85048.0
4383,7950,Phoenix,Weekend,5.0,5.0,5.0,9.0,5.0,11.0,11.0,16.0,9.0,2.0,1.0,1.0,1.0,6810 S 35TH AVE,Phoenix,AZ,85041.0
4384,7953,Phoenix,Weekend,6.0,5.0,5.0,4.0,2.0,6.0,8.0,7.0,2.0,3.0,3.0,2.0,3.0,4224 N 99TH LN,Avondale,AZ,85037.0
4385,7955,Phoenix,Weekend,16.0,15.0,14.0,21.0,16.0,24.0,34.0,45.0,24.0,27.0,31.0,30.0,26.0,6036 S 7TH ST,Phoenix,AZ,85042.0
4386,7956,Phoenix,Weekend,8.0,8.0,7.0,9.0,7.0,9.0,12.0,19.0,10.0,13.0,12.0,12.0,11.0,915 W KOWALSKY LN,Phoenix,AZ,85041.0
4387,7957,Phoenix,Weekend,6.0,6.0,5.0,4.0,2.0,5.0,6.0,6.0,3.0,2.0,3.0,3.0,2.0,5842 S 11TH DR,Phoenix,AZ,85041.0
4388,7958,Phoenix,Weekend,2.0,2.0,2.0,3.0,2.0,4.0,5.0,11.0,5.0,5.0,4.0,4.0,4.0,1019 W KOWALSKY LN,Phoenix,AZ,85041.0
4389,7959,Phoenix,Weekend,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1645 W ROESER RD,Phoenix,AZ,85041.0
4390,7961,Phoenix,Weekend,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1528 E GARY WAY,Phoenix,AZ,85042.0
4391,7962,Phoenix,Weekend,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1217 E MILADA DR,Phoenix,AZ,85042.0
4392,7963,Phoenix,Weekend,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1013 E MILADA DR,Phoenix,AZ,85042.0
4393,7964,Phoenix,Weekend,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,8028 S JESSE OWENS PKWY,Phoenix,AZ,85042.0
4394,7978,Phoenix,Weekend,5.0,5.0,4.0,6.0,4.0,8.0,24.0,16.0,7.0,10.0,20.0,21.0,115.0,9201 W THOMAS RD,Avondale,AZ,85037.0
4395,7989,Phoenix,Weekend,2.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,7311 W LOWER BUCKEYE RD,Phoenix,AZ,85043.0
4396,7991,Phoenix,Weekend,7.0,7.0,6.0,8.0,6.0,9.0,9.0,16.0,12.0,10.0,13.0,18.0,9.0,6650 W LOWER BUCKEYE RD,Phoenix,AZ,85043.0
4397,7992,Phoenix,Weekend,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2320 S 66TH LN,Phoenix,AZ,85043.0
4398,7998,Phoenix,Weekend,3.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,4.0,6.0,8.0,6.0,8.0,,,,
4399,1635,Phoenix,Weekend,11.0,11.0,10.0,9.0,7.0,9.0,12.0,13.0,6.0,9.0,8.0,9.0,8.0,2232 W PLEASANT LN,Phoenix,AZ,85041.0
4400,7999,Phoenix,Weekend,1.0,1.0,1.0,2.0,2.0,4.0,5.0,7.0,3.0,3.0,3.0,3.0,3.0,9204 S LAS LOMITAS ST,Phoenix,AZ,85042.0
4401,8000,Phoenix,Weekend,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,701 E THUNDERBIRD TRL,Phoenix,AZ,85042.0
4402,8001,Phoenix,Weekend,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,701 E THUNDERBIRD TRL,Phoenix,AZ,85042.0
4403,8002,Phoenix,Weekend,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1413 E DOBBINS RD,Phoenix,AZ,85042.0
4404,8003,Phoenix,Weekend,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,8840 S 18TH ST,Phoenix,AZ,85042.0
4405,8472,Phoenix,Weekend,1.0,1.0,1.0,2.0,1.0,2.0,4.0,6.0,4.0,3.0,4.0,4.0,5.0,5450 E DEER VALLEY DR,Phoenix,AZ,85054.0
4406,8501,Phoenix,Weekend,,,,,,,,,,,,,,5450 E DEER VALLEY DR,Phoenix,AZ,85054.0
4407,8504,Phoenix,Weekend,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20227 N 27TH AVE,Cave Creek,AZ,85027.0
4408,8505,Phoenix,Weekend,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,20440 N 27TH AVE,Cave Creek,AZ,85027.0
4409,3736,Phoenix,Weekend,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,3.0,2.0,1901 W CLARENDON AVE,Paradise Valley,AZ,85015.0
4410,3737,Phoenix,Weekend,7.0,6.0,6.0,11.0,9.0,16.0,19.0,17.0,10.0,11.0,14.0,13.0,10.0,5130 N 19TH AVE,Paradise Valley,AZ,85015.0
4411,3738,Phoenix,Weekend,11.0,11.0,10.0,13.0,9.0,20.0,20.0,33.0,10.0,17.0,15.0,22.0,18.0,10808 N 19TH AVE,Glendale,AZ,85029.0
4412,3739,Phoenix,Weekend,34.0,33.0,31.0,43.0,42.0,91.0,105.0,136.0,80.0,116.0,99.0,92.0,119.0,8946 N 19TH AVE,Phoenix,AZ,85021.0
4413,3740,Phoenix,Weekend,2.0,2.0,2.0,2.0,1.0,5.0,5.0,4.0,1.0,2.0,2.0,2.0,2.0,1902 W MONTE VISTA RD,Avondale,AZ,85009.0
4414,3741,Phoenix,Weekend,33.0,32.0,29.0,58.0,39.0,79.0,82.0,110.0,56.0,64.0,72.0,66.0,65.0,6816 N 19TH AVE,Paradise Valley,AZ,85015.0
4415,3742,Phoenix,Weekend,31.0,30.0,28.0,39.0,28.0,59.0,63.0,79.0,43.0,47.0,46.0,42.0,49.0,2221 W GREENWAY RD,Phoenix,AZ,85023.0
4416,3743,Phoenix,Weekend,6.0,6.0,5.0,7.0,6.0,8.0,9.0,12.0,6.0,8.0,7.0,6.0,7.0,4206 N 19TH AVE,Paradise Valley,AZ,85015.0
4417,3744,Phoenix,Weekend,3.0,3.0,2.0,2.0,1.0,10.0,8.0,3.0,1.0,1.0,5.0,2.0,0.0,1901 W HOLLY ST,Avondale,AZ,85009.0
4418,3746,Phoenix,Weekend,10.0,10.0,9.0,12.0,6.0,21.0,19.0,21.0,9.0,12.0,17.0,12.0,14.0,12430 N 19TH AVE,Glendale,AZ,85029.0
4419,3747,Phoenix,Weekend,6.0,6.0,6.0,8.0,4.0,18.0,15.0,13.0,8.0,9.0,8.0,8.0,7.0,6340 N 19TH AVE,Paradise Valley,AZ,85015.0
4420,3748,Phoenix,Weekend,11.0,10.0,10.0,11.0,8.0,24.0,23.0,21.0,13.0,25.0,21.0,13.0,13.0,1400 N 19TH AVE,Avondale,AZ,85009.0
4421,3749,Phoenix,Weekend,15.0,14.0,13.0,14.0,11.0,22.0,24.0,30.0,16.0,19.0,20.0,17.0,20.0,5336 N 19TH AVE,Paradise Valley,AZ,85015.0
4422,3750,Phoenix,Weekend,4.0,4.0,3.0,3.0,2.0,10.0,10.0,10.0,3.0,3.0,4.0,3.0,6.0,7550 N 19TH AVE,Phoenix,AZ,85021.0
4423,3751,Phoenix,Weekend,17.0,16.0,15.0,20.0,14.0,41.0,42.0,47.0,27.0,43.0,28.0,25.0,28.0,9650 N 19TH AVE,Phoenix,AZ,85021.0
4424,3752,Phoenix,Weekend,3.0,3.0,3.0,3.0,2.0,3.0,5.0,8.0,4.0,4.0,5.0,6.0,6.0,7126 N 19TH AVE,Phoenix,AZ,85021.0
4425,3753,Phoenix,Weekend,41.0,39.0,37.0,55.0,38.0,78.0,84.0,108.0,58.0,64.0,71.0,60.0,55.0,1901 W NORTHERN AVE,Phoenix,AZ,85021.0
4426,3754,Phoenix,Weekend,2.0,2.0,2.0,5.0,3.0,13.0,14.0,11.0,5.0,4.0,8.0,6.0,5.0,7348 N 19TH AVE,Phoenix,AZ,85021.0
4427,3755,Phoenix,Weekend,3.0,3.0,3.0,4.0,2.0,7.0,6.0,8.0,6.0,7.0,6.0,5.0,4.0,8640 N 19TH AVE,Phoenix,AZ,85021.0
4428,3756,Phoenix,Weekend,8.0,8.0,7.0,10.0,8.0,12.0,14.0,23.0,13.0,15.0,19.0,11.0,11.0,3340 N 19TH AVE,Paradise Valley,AZ,85015.0
4429,3757,Phoenix,Weekend,62.0,60.0,56.0,82.0,59.0,113.0,120.0,135.0,86.0,154.0,105.0,98.0,99.0,10430 N 19TH AVE,Phoenix,AZ,85021.0
4430,3758,Phoenix,Weekend,26.0,25.0,23.0,30.0,22.0,41.0,47.0,63.0,33.0,37.0,42.0,40.0,42.0,1825 W BELL RD,Phoenix,AZ,85023.0
4431,3759,Phoenix,Weekend,14.0,13.0,12.0,17.0,13.0,23.0,49.0,31.0,19.0,19.0,21.0,20.0,19.0,20838 N 19TH AVE,Cave Creek,AZ,85027.0
4432,3760,Phoenix,Weekend,12.0,11.0,10.0,14.0,9.0,21.0,25.0,37.0,18.0,38.0,23.0,18.0,21.0,11640 N 19TH AVE,Glendale,AZ,85029.0
4433,3761,Phoenix,Weekend,16.0,16.0,14.0,21.0,12.0,32.0,30.0,39.0,19.0,24.0,27.0,23.0,24.0,2712 N 19TH AVE,Avondale,AZ,85009.0
4434,3762,Phoenix,Weekend,48.0,46.0,43.0,58.0,43.0,73.0,87.0,115.0,69.0,69.0,79.0,69.0,70.0,1903 W THUNDERBIRD RD,Phoenix,AZ,85023.0
4435,3763,Phoenix,Weekend,9.0,9.0,8.0,9.0,7.0,14.0,14.0,11.0,9.0,11.0,13.0,11.0,12.0,6658 N 19TH AVE,Paradise Valley,AZ,85015.0
4436,3764,Phoenix,Weekend,49.0,47.0,44.0,71.0,53.0,84.0,100.0,143.0,85.0,91.0,92.0,82.0,90.0,18402 N 19TH AVE,Phoenix,AZ,85023.0
4437,3765,Phoenix,Weekend,3.0,3.0,3.0,2.0,3.0,6.0,7.0,11.0,5.0,5.0,7.0,6.0,8.0,1910 W KRISTAL WAY,Cave Creek,AZ,85027.0
4438,3766,Phoenix,Weekend,21.0,20.0,19.0,25.0,16.0,35.0,37.0,46.0,29.0,59.0,39.0,32.0,32.0,202 N 19TH AVE,Avondale,AZ,85009.0
4439,3767,Phoenix,Weekend,9.0,9.0,8.0,15.0,10.0,17.0,20.0,28.0,17.0,19.0,15.0,17.0,18.0,1905 W VILLAGE DR,Phoenix,AZ,85023.0
4440,3768,Phoenix,Weekend,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,1901 W VIRGINIA AVE,Avondale,AZ,85009.0
4441,3769,Phoenix,Weekend,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,3.0,2.0,2.0,18819 N 19TH DR,Cave Creek,AZ,85027.0
4442,3770,Phoenix,Weekend,2.0,2.0,2.0,2.0,1.0,6.0,4.0,3.0,0.0,2.0,1.0,1.0,1.0,3444 N 19TH AVE,Paradise Valley,AZ,85015.0
4443,3771,Phoenix,Weekend,4.0,4.0,4.0,5.0,3.0,10.0,8.0,6.0,3.0,2.0,3.0,4.0,3.0,1902 W PERSHING AVE,Glendale,AZ,85029.0
4444,3772,Phoenix,Weekend,10.0,10.0,9.0,20.0,12.0,28.0,29.0,37.0,21.0,25.0,24.0,24.0,25.0,12850 N 19TH AVE,Glendale,AZ,85029.0
4445,3773,Phoenix,Weekend,8.0,8.0,8.0,10.0,10.0,22.0,22.0,18.0,12.0,14.0,12.0,10.0,12.0,8222 N 19TH AVE,Phoenix,AZ,85021.0
4446,3774,Phoenix,Weekend,5.0,5.0,5.0,6.0,5.0,8.0,11.0,15.0,8.0,8.0,8.0,8.0,9.0,13850 N 19TH AVE,Phoenix,AZ,85023.0
4447,3777,Phoenix,Weekend,5.0,4.0,4.0,1.0,0.0,4.0,2.0,0.0,0.0,5.0,7.0,9.0,10.0,18045 N 19TH DR,Phoenix,AZ,85023.0
4448,3781,Phoenix,Weekend,116.0,112.0,104.0,93.0,80.0,143.0,154.0,216.0,125.0,725.0,193.0,186.0,206.0,302 N 1ST AVE,Phoenix,AZ,85003.0
4449,3782,Phoenix,Weekend,9.0,8.0,8.0,10.0,8.0,15.0,14.0,24.0,57.0,98.0,19.0,33.0,14.0,637 N 1ST AVE,Phoenix,AZ,85003.0
4450,3783,Phoenix,Weekend,6.0,6.0,6.0,8.0,5.0,8.0,10.0,12.0,6.0,9.0,12.0,10.0,8.0,1004 N 1ST AVE,Phoenix,AZ,85003.0
4451,3790,Phoenix,Weekend,2.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2241 W BEHREND DR,Cave Creek,AZ,85027.0
4452,3792,Phoenix,Weekend,3.0,3.0,3.0,2.0,2.0,4.0,4.0,5.0,2.0,3.0,2.0,3.0,3.0,2402 W BEARDSLEY RD,Cave Creek,AZ,85027.0
4453,3794,Phoenix,Weekend,5.0,5.0,4.0,4.0,4.0,11.0,12.0,11.0,9.0,7.0,7.0,8.0,7.0,6202 N 24TH ST,Avondale,AZ,85016.0
4454,3796,Phoenix,Weekend,32.0,31.0,29.0,38.0,27.0,43.0,53.0,80.0,33.0,80.0,53.0,43.0,51.0,2375 E CAMELBACK RD,Avondale,AZ,85016.0
4455,3797,Phoenix,Weekend,5.0,5.0,4.0,7.0,4.0,6.0,8.0,9.0,6.0,8.0,6.0,5.0,7.0,4430 N 24TH ST,Avondale,AZ,85016.0
4456,3799,Phoenix,Weekend,7.0,7.0,7.0,6.0,4.0,6.0,8.0,9.0,7.0,6.0,5.0,5.0,5.0,3718 N 24TH ST,Avondale,AZ,85016.0
4457,3800,Phoenix,Weekend,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,7.0,0.0,1.0,0.0,5128 N 24TH ST,Avondale,AZ,85016.0
4458,3802,Phoenix,Weekend,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,3150 N 24TH ST,Avondale,AZ,85016.0
4459,3803,Phoenix,Weekend,47.0,45.0,42.0,50.0,37.0,55.0,64.0,80.0,49.0,60.0,59.0,57.0,56.0,2341 E INDIAN SCHOOL RD,Avondale,AZ,85016.0
4460,3804,Phoenix,Weekend,35.0,34.0,32.0,52.0,39.0,57.0,64.0,77.0,49.0,69.0,62.0,59.0,56.0,2345 E MCDOWELL RD,Phoenix,AZ,85006.0
4461,3805,Phoenix,Weekend,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,2333 E MISSOURI AVE,Avondale,AZ,85016.0
4462,3806,Phoenix,Weekend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5606 N 24TH ST,Avondale,AZ,85016.0
4463,3807,Phoenix,Weekend,5.0,5.0,4.0,9.0,6.0,9.0,11.0,16.0,9.0,11.0,10.0,7.0,8.0,2242 N 24TH ST,Tempe,AZ,85008.0
4464,3808,Phoenix,Weekend,6.0,6.0,6.0,8.0,6.0,9.0,11.0,13.0,8.0,11.0,9.0,8.0,9.0,3302 N 24TH ST,Avondale,AZ,85016.0
4465,3809,Phoenix,Weekend,4.0,4.0,3.0,4.0,3.0,6.0,6.0,10.0,6.0,6.0,5.0,4.0,4.0,1954 N 24TH ST,Tempe,AZ,85008.0
4466,3810,Phoenix,Weekend,3.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,616 N 24TH ST,Tempe,AZ,85008.0
4467,3811,Phoenix,Weekend,23.0,23.0,21.0,31.0,21.0,33.0,37.0,47.0,34.0,42.0,36.0,35.0,34.0,914 N 24TH ST,Tempe,AZ,85008.0
4468,3813,Phoenix,Weekend,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,428 N 24TH ST,Tempe,AZ,85008.0
4469,3814,Phoenix,Weekend,49.0,47.0,44.0,70.0,52.0,73.0,87.0,115.0,78.0,86.0,77.0,81.0,71.0,2345 E THOMAS RD,Avondale,AZ,85016.0
4470,3815,Phoenix,Weekend,20.0,19.0,18.0,25.0,19.0,33.0,35.0,47.0,26.0,34.0,34.0,28.0,28.0,222 N 24TH ST,Phoenix,AZ,85034.0
4471,3816,Phoenix,Weekend,4.0,4.0,3.0,5.0,5.0,7.0,9.0,9.0,6.0,7.0,6.0,8.0,7.0,2616 N 24TH ST,Tempe,AZ,85008.0
4472,3817,Phoenix,Weekend,1.0,1.0,1.0,2.0,3.0,4.0,4.0,5.0,3.0,2.0,2.0,4.0,2.0,1314 N 24TH ST,Tempe,AZ,85008.0
4473,3819,Phoenix,Weekend,4.0,4.0,4.0,7.0,6.0,8.0,12.0,13.0,12.0,11.0,11.0,11.0,10.0,4640 N 24TH ST,Avondale,AZ,85016.0
4474,3821,Phoenix,Weekend,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,2423 E LINCOLN DR,Avondale,AZ,85016.0
4475,3822,Phoenix,Weekend,7.0,7.0,6.0,6.0,6.0,10.0,11.0,15.0,8.0,9.0,10.0,9.0,7.0,3024 N 24TH ST,Avondale,AZ,85016.0
4476,3823,Phoenix,Weekend,3.0,3.0,3.0,5.0,2.0,5.0,7.0,8.0,5.0,5.0,7.0,7.0,5.0,2345 E GLENROSA AVE,Avondale,AZ,85016.0
4477,3828,Phoenix,Weekend,5.0,5.0,5.0,4.0,5.0,8.0,10.0,12.0,10.0,9.0,8.0,7.0,8.0,2701 W BELMONT AVE,Glendale,AZ,85051.0
4478,3829,Phoenix,Weekend,40.0,39.0,36.0,58.0,39.0,69.0,79.0,105.0,56.0,66.0,63.0,61.0,55.0,5848 N 27TH AVE,Phoenix,AZ,85017.0
4479,3830,Phoenix,Weekend,17.0,16.0,15.0,19.0,12.0,19.0,24.0,30.0,12.0,19.0,16.0,13.0,10.0,2701 W BUTLER DR,Glendale,AZ,85051.0
4480,3831,Phoenix,Weekend,40.0,38.0,36.0,64.0,41.0,72.0,82.0,99.0,61.0,70.0,71.0,65.0,61.0,4824 N 27TH AVE,Phoenix,AZ,85017.0
4481,3832,Phoenix,Weekend,9.0,8.0,8.0,13.0,12.0,20.0,18.0,21.0,8.0,13.0,13.0,14.0,17.0,2701 W CAMPBELL AVE,Phoenix,AZ,85017.0
4482,3833,Phoenix,Weekend,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,0.0,0.0,1.0,2222 N 27TH AVE,Avondale,AZ,85009.0
4483,3834,Phoenix,Weekend,45.0,44.0,41.0,59.0,41.0,67.0,75.0,101.0,63.0,69.0,69.0,63.0,55.0,2701 W GLENDALE AVE,Glendale,AZ,85051.0
4484,3835,Phoenix,Weekend,10.0,10.0,9.0,10.0,8.0,12.0,12.0,22.0,11.0,12.0,10.0,11.0,16.0,4230 N 27TH AVE,Phoenix,AZ,85017.0
4485,3836,Phoenix,Weekend,5.0,5.0,4.0,4.0,3.0,4.0,4.0,7.0,3.0,4.0,4.0,3.0,4.0,2701 W GRISWOLD RD,Glendale,AZ,85051.0
4486,3837,Phoenix,Weekend,2.0,2.0,2.0,1.0,2.0,3.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0,2701 W GROVERS AVE,Phoenix,AZ,85053.0
4487,3838,Phoenix,Weekend,7.0,7.0,6.0,7.0,5.0,9.0,9.0,16.0,7.0,8.0,8.0,6.0,7.0,4630 N 27TH AVE,Phoenix,AZ,85017.0
4488,3839,Phoenix,Weekend,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1114 N 27TH AVE,Avondale,AZ,85009.0
4489,3840,Phoenix,Weekend,35.0,34.0,32.0,44.0,34.0,55.0,64.0,93.0,48.0,56.0,55.0,47.0,46.0,2701 W INDIAN SCHOOL RD,Phoenix,AZ,85017.0
4490,3841,Phoenix,Weekend,11.0,10.0,10.0,7.0,5.0,13.0,14.0,11.0,5.0,8.0,11.0,6.0,4.0,2701 W LAWRENCE LN,Glendale,AZ,85051.0
4491,3842,Phoenix,Weekend,10.0,9.0,9.0,18.0,12.0,27.0,25.0,33.0,17.0,21.0,19.0,19.0,17.0,6502 N 27TH AVE,Phoenix,AZ,85017.0
4492,3843,Phoenix,Weekend,8.0,8.0,7.0,13.0,9.0,18.0,18.0,26.0,17.0,23.0,18.0,15.0,14.0,2701 W MCDOWELL RD,Avondale,AZ,85009.0
4493,3844,Phoenix,Weekend,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,2.0,4.0,2.0,2.0,2701 W MICHIGAN AVE,Phoenix,AZ,85053.0
4494,3845,Phoenix,Weekend,16.0,15.0,14.0,20.0,14.0,27.0,28.0,36.0,18.0,22.0,24.0,22.0,18.0,5410 N 27TH AVE,Phoenix,AZ,85017.0
4495,3846,Phoenix,Weekend,6.0,6.0,6.0,6.0,5.0,10.0,12.0,15.0,8.0,10.0,9.0,10.0,9.0,5628 N 27TH AVE,Phoenix,AZ,85017.0
4496,3847,Phoenix,Weekend,11.0,10.0,10.0,16.0,11.0,15.0,14.0,18.0,9.0,13.0,8.0,9.0,7.0,7150 N 27TH AVE,Glendale,AZ,85051.0
4497,3848,Phoenix,Weekend,48.0,46.0,43.0,62.0,40.0,79.0,78.0,98.0,53.0,65.0,68.0,65.0,61.0,2701 W NORTHERN AVE,Glendale,AZ,85051.0
4498,3849,Phoenix,Weekend,13.0,12.0,12.0,16.0,11.0,16.0,16.0,31.0,17.0,22.0,16.0,17.0,17.0,6630 N 27TH AVE,Phoenix,AZ,85017.0
4499,3850,Phoenix,Weekend,10.0,10.0,9.0,13.0,9.0,17.0,21.0,26.0,16.0,20.0,15.0,14.0,17.0,7328 N 27TH AVE,Glendale,AZ,85051.0
4500,3851,Phoenix,Weekend,2.0,2.0,2.0,3.0,2.0,4.0,4.0,5.0,3.0,3.0,5.0,4.0,5.0,3344 N 27TH AVE,Phoenix,AZ,85017.0
